订单,系统状态,物料,订单数量,已交货数量,销售订单,销售订单项目,基本开始日期,基本完成日期,物料描述,销售助理,备注,安排分切日期,实际完成日期,车间状态,逾期天数,未收货数量,是否关单,车间备注,异常原因,辅助列,涂布大卷,车间大卷库存,MES大卷库存,订单类型,大卷料号,白包小卷料号,白包小卷库存（M）,异常分切,线边库库存,交付天数,是否正常交付,未正常交付原因,未正常交付责任人,未正常交付责任部门,关单日期,月份,订单类别,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009084,REL  CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360663,480,480,,0,2026/4/7,2026/4/7,lovefirst-L80U-NC150,,,2026/4/8,2026/4/8,已完成,,0,,,,210000908422101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,1,是,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009085,REL  CNF  PRC  BCRQ GMPS MANC PDLV SETC*,2360840,4500,3990,,0,2026/4/7,2026/4/30,白包-T150（NC90-9-150）,,,2026/4/9,2026/4/8,0,0,510,,,,210000908522101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,1,是,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009086,REL  PRC  BCRQ MANC SETC,2360941,3000,0,,0,2026/4/7,2026/4/7,柯伐-银盾,,没纸箱,2026/4/9,,0,2,3000,,没纸箱,缺辅材,210000908622101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009087,REL  PRC  BCRQ MANC SETC,2360942,1500,0,,0,2026/4/7,2026/4/7,柯伐-金盾,,没纸箱,2026/4/9,,0,2,1500,,没纸箱,缺辅材,210000908722101,NTE90-9-175(大),62636,22061,品牌白包备货,2210415,2300229,3195,,95752,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009097,REL  PRC  BCRQ MANC SETC SETM,2360764,1620,0,,0,2026/4/7,2026/4/10,HYX-NC90-7-150,,,暂无,,0,0,1620,,销售订单,,210000909722101,NTE90-7-150(大),24673,7046,品牌白包备货,2210385,2300257,13320,,27699,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009100,REL  CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110530,510,510,10024953,10,2026/4/8,2026/4/8,NW90-7-157U9-S,慧珍 王,,暂无,2026/4/8,已完成,,0,,,,210000910022101,NW90-7-157U9-S(大),,,销售订单,2210421,2310530,,,0,0,是,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009101,REL  PRC  CSER BCRQ MANC SETC,9110256,2325,0,10024962,10,2026/4/10,2026/4/10,NW90-9-150U9,志龙 周,,2026/4/9,,0,0,2325,,,,210000910122101,NW90-9-150U9(大),43937,41746,销售订单,2210166,2310256,195,,48953,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009102,REL  PRC  CSER BCRQ GMPS MANC PDLV SETC,9110256,825,180,10024964,10,2026/4/10,2026/4/10,NW90-9-150U9,志龙 周,,2026/4/9,2026/4/9,0,0,645,,,,210000910222101,NW90-9-150U9(大),43937,41746,销售订单,2210166,2310256,195,,48953,-1,是,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009103,REL  CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,600,600,10024977,10,2026/4/8,2026/4/11,NC90-9-150,艳芳 史,,暂无,2026/4/8,已完成,,0,,,,210000910322101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,0,是,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009104,REL  PRC  BCRQ MANC SETC,9100229,600,0,10024977,20,2026/4/8,2026/4/11,NC90-9-175,艳芳 史,,2026/4/9,,0,0,600,,,,210000910422101,NTE90-9-175(大),62636,22061,销售订单,2210415,2300229,3195,,95752,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009105,REL  PRC  BCRQ MANC SETC SETM,2360764,1620,0,,0,2026/4/8,2026/4/30,HYX-NC90-7-150,,,暂无,,0,0,1620,,,,210000910522101,NTE90-7-150(大),24673,7046,品牌白包备货,2210385,2300257,13320,,27699,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009106,REL  CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360765,1620,1620,,0,2026/4/8,2026/4/30,HYX-NC90-7-175,,,暂无,2026/4/8,已完成,,0,,,,210000910622101,NTE90-7-175(大),6350,7051,品牌白包备货,2210414,2300839,7650,,7775,0,是,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009107,REL  PRC  BCRQ MANC SETC SETM,2360889,180,0,,0,2026/4/8,2026/4/30,高端型-隐形车衣-大型车,,没膜,暂无,,异常,0,180,,没膜,缺膜,210000910722101,NW90-7-157U9(大),,,品牌白包备货,2210245,2310347,285,,9965,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009108,REL  CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360937,1620,1620,,0,2026/4/7,2026/4/7,NW90-7-150U9/OEM,,,暂无,2026/4/8,已完成,,0,,,,210000910822101,NW90-7-150U9(大),22510,22515,品牌白包备货,2210241,2310396,225,,25354,1,是,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009109,REL  PRC  BCRQ MANC SETC,2360850,5400,0,,0,2026/4/8,2026/4/8,BK90-7-143(oem),,没膜,暂无,,异常,1,5400,,没膜,缺膜,210000910922101,BK90-7-143(大),,,品牌白包备货,2200192,2300262,75,,0,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009110,REL  PCNF PRC  BCRQ GMPS MANC PDLV SETC,2300184,810,624,,0,2026/4/8,2026/4/11,MQS87-7-180,,,2026/4/9,2026/4/8,0,0,186,,,,210000911022101,MQS87-7-180(大),26412,25821,备货订单,2200123,2300184,4290,,25821,0,是,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009120,REL  PRC  BCRQ MANC SETC,2360663,600,0,,0,2026/4/8,2026/4/8,lovefirst-L80U-NC150,,,2026/4/9,,0,1,600,,,,210000912022101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009121,REL  PRC  BCRQ MANC SETC,2360850,810,0,,0,2026/4/8,2026/4/8,BK90-7-143(oem),,没膜,暂无,,异常,1,810,,没膜,缺膜,210000912122101,BK90-7-143(大),,,品牌白包备货,2200192,2300262,75,,0,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009122,REL  CNF  DLV  PRC  BCRQ GMPS MANC SETC,2300184,810,855,,0,2026/4/8,2026/4/11,MQS87-7-180,,,暂无,2026/4/8,已完成,,0,,,,210000912222101,MQS87-7-180(大),26412,25821,备货订单,2200123,2300184,4290,,25821,0,是,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009123,REL  PRC  BCRQ MANC SETC,9100001,1800,0,10024988,10,2026/4/8,2026/4/11,MIT98-7-150,曼 李,,2026/4/9,,0,0,1800,,,,210000912322101,MIT98-7-150(大),28600,28600,销售订单,2200004,2300001,1965,,28600,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009124,REL  PRC  BCRQ MANC SETC,9110554,594,0,10024992,10,2026/4/8,2026/4/8,NW90-7-150U9-NF,曼 李,,2026/4/9,,0,1,594,,,,210000912422101,NW90-7-150U9-NF(大),,,销售订单,2210494,2310554,634.5,,0,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009125,REL  PRC  BCRQ MANC SETC SETM,2360926,810,0,,0,2026/4/8,2026/4/30,途威隆 T20-NC90-9-175,,,2026/4/9,,0,0,810,,,,210000912522101,NTE90-9-175(大),62636,22061,品牌白包备货,2210415,2300229,3195,,95752,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009126,REL  PRC  BCRQ MANC SETC SETM,2360626,2430,0,,0,2026/4/8,2026/4/30,冰致BZ30-NC90-9-150,,,2026/4/9,,0,0,2430,,,,210000912622101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009137,REL  PRC  BCRQ MANC SETC,9100126,1230,0,10024839,10,2026/4/8,2026/4/11,MIT98-7-170,凯翔 付,,2026/4/9,,0,0,1230,,,,210000913722101,MIT98-7-170(大),19422,19422,销售订单,2200091,2300126,210,,19422,,0,,,,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009138,REL  PRC  BCRQ MANC SETC SETM,2360864,525,0,,0,2026/4/9,2026/4/11,曼佐尼-L2,,,未找到,,未找到,0,525,,未找到,,210000913822101,NTE90-7-175(大),6350,7051,品牌白包备货,2210414,2300839,7650,,7775,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009139,REL  PRC  BCRQ MANC SETC SETM,2360462,1620,0,,0,2026/4/9,2026/4/11,爱甲-F80U,,,未找到,,未找到,0,1620,,未找到,,210000913922101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100009140,REL  PRC  BCRQ MANC SETC SETM,2360463,810,0,,0,2026/4/9,2026/4/11,爱甲-F85U,,,未找到,,未找到,0,810,,未找到,,210000914022101,NTE90-9-175(大),62636,22061,品牌白包备货,2210415,2300229,3195,,95752,,0,,,0,,4,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000081,结算   CNF  PRC  BCRQ GMPS MANC PDLV SETC,9100004,300,300,10020424,40,2026/1/4,2026/1/7,MIT93-7-150(0.61),,,暂无,2026/1/6,已完成,,0,关单,,,220000008122101,MIT93-7-150(大),18539,19141,销售订单,2200002,2300002,2595,,19336,2,是,,,,2026/1/7,1,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000084,结算   CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360272,50,50,,0,2026/1/20,2026/1/20,S30,,,2026/1/22,2026/1/23,已完成,,0,关单,,,220000008422101,AD02-7-160D12-CL(大),3054,2609,品牌白包备货,2210001,2300897,270,,3339,3,是,,,,2026/1/24,1,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000086,结算   PCNF PRC  BCRQ GMPS MANC PDLV SETC,9100646,120,120,10021740,20,2026/1/27,2026/1/30,ADC01B-7-160GB(0.75),,,2026/1/28,2026/1/29,已完成,,0,关单,,,220000008622101,PSY-ADC01B-7-160GB(大),575,289,销售订单,2200677,2300645,1500,,575,2,是,,,,2026/1/30,1,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000087,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360272,450,450,,0,2026/2/9,2026/2/9,S30,,,暂无,2026/2/26,已完成,,0,关单,,,220000008722101,AD02-7-160D12-CL(大),3054,2609,品牌白包备货,2210001,2300897,270,,3339,17,否,备货,无,无,2026/2/27,2,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000088,TECO PCNF PRC  BCRQ GMPS MANC PDLV SETC,2360273,950,500,,0,2026/2/9,2026/2/9,S50,,改成950米,暂无,2026/2/25,已完成,,0,关单,,,220000008822101,PSY-ADC01B-7-160GB(大),575,289,品牌白包备货,2200677,2300645,1500,,575,16,否,备货,无,无,2026/2/26,2,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000089,TECO CNF  PRC  BCRQ GMPS MANC PDLV SETC,2360273,450,450,,0,2026/3/2,2026/3/2,S50,,,暂无,2026/3/3,已完成,,0,关单,,,220000008922101,PSY-ADC01B-7-160GB(大),575,289,品牌白包备货,2200677,2300645,1500,,575,1,是,,,,2026/3/4,3,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000090,TECO CNF  PRC  BCRQ GMPS MANC PDLV SETC,2360939,150,150,,0,2026/3/11,2026/3/31,TPU-MC(0.65X15M),,,暂无,2026/3/12,已完成,,0,关单,,,220000009022101,NW90-8-150-U3MC(大),11203,11109,品牌白包备货,2200168,2300230,11085,,26541,1,是,,,0,2026/3/13,3,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200000091,TECO CNF  PRC  BCRQ GMPS MANC PDLV SETC,2360940,150,150,,0,2026/3/11,2026/3/31,TPU-MC(0.87X15M),,,暂无,2026/3/12,已完成,,0,关单,,,220000009122101,NW90-8-150-U3MC(大),11203,11109,品牌白包备货,2200168,2300230,11085,,26541,1,是,,,0,2026/3/13,3,ZP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
